,Route Name,Week Number,Step3 WL,Step3 Q Time,Step3 Clin Mins,Step3 Admin Mins,Step3 Sessions,Step3 DNAs,Step3 Dropout,Step3 Complete,Step3 Caseload,Run
65,Couns,32,0,,0.0,0.0,0,0.0,0.0,0.0,-5,7
66,CBT,33,0,,540.0,270.0,18,15.0,0.0,0.0,0,7
67,Couns,33,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
68,CBT,34,0,,540.0,270.0,18,15.0,0.0,0.0,0,7
69,Couns,34,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
70,CBT,35,0,,570.0,285.0,19,16.0,0.0,0.0,0,7
71,Couns,35,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
72,CBT,36,0,,570.0,285.0,19,16.0,0.0,0.0,0,7
73,Couns,36,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
74,CBT,37,0,,570.0,300.0,20,17.0,0.0,0.0,0,7
75,Couns,37,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
76,CBT,38,0,,600.0,315.0,21,18.0,0.0,0.0,0,7
77,Couns,38,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
78,CBT,39,0,,600.0,315.0,21,18.0,0.0,0.0,0,7
79,Couns,39,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
80,CBT,40,0,,600.0,315.0,21,18.0,0.0,0.0,0,7
81,Couns,40,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
82,CBT,41,0,,600.0,315.0,21,18.0,0.0,0.0,0,7
83,Couns,41,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
84,CBT,42,0,,600.0,315.0,21,18.0,0.0,0.0,0,7
85,Couns,42,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
86,CBT,43,0,,600.0,315.0,21,18.0,0.0,0.0,0,7
87,Couns,43,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
88,CBT,44,0,,630.0,330.0,22,19.0,0.0,0.0,0,7
89,Couns,44,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
90,CBT,45,0,,630.0,330.0,22,19.0,0.0,0.0,0,7
91,Couns,45,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
92,CBT,46,0,,630.0,330.0,22,19.0,0.0,0.0,0,7
93,Couns,46,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
94,CBT,47,0,,630.0,330.0,22,19.0,0.0,0.0,0,7
95,Couns,47,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
96,CBT,48,0,,660.0,345.0,23,20.0,0.0,0.0,0,7
97,Couns,48,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
98,CBT,49,0,,690.0,360.0,24,21.0,0.0,0.0,0,7
99,Couns,49,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
100,CBT,50,0,,690.0,360.0,24,21.0,0.0,0.0,0,7
101,Couns,50,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
102,CBT,51,0,,690.0,360.0,24,21.0,0.0,0.0,0,7
103,Couns,51,0,,0.0,0.0,0,0.0,0.0,0.0,-6,7
0,CBT,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
1,Couns,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
2,CBT,1,0,,30.0,15.0,1,1.0,0.0,0.0,0,8
3,Couns,1,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
4,CBT,2,0,,60.0,30.0,2,2.0,0.0,0.0,0,8
5,Couns,2,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
6,CBT,3,0,,60.0,45.0,3,3.0,0.0,0.0,0,8
7,Couns,3,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
8,CBT,4,0,,120.0,75.0,5,4.0,0.0,0.0,0,8
9,Couns,4,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
10,CBT,5,0,,120.0,75.0,5,4.0,0.0,0.0,0,8
11,Couns,5,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
12,CBT,6,0,,150.0,90.0,6,5.0,0.0,0.0,0,8
13,Couns,6,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
14,CBT,7,0,,150.0,90.0,6,5.0,0.0,0.0,0,8
15,Couns,7,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
16,CBT,8,0,,180.0,105.0,7,6.0,0.0,0.0,0,8
17,Couns,8,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
18,CBT,9,0,,180.0,105.0,7,6.0,0.0,0.0,0,8
19,Couns,9,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
20,CBT,10,0,,180.0,105.0,7,6.0,0.0,0.0,0,8
21,Couns,10,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
22,CBT,11,0,,180.0,105.0,7,6.0,0.0,0.0,0,8
23,Couns,11,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
24,CBT,12,0,,210.0,120.0,8,7.0,0.0,0.0,0,8
25,Couns,12,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
26,CBT,13,0,,210.0,120.0,8,7.0,0.0,0.0,0,8
27,Couns,13,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
28,CBT,14,0,,210.0,120.0,8,7.0,0.0,0.0,0,8
29,Couns,14,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
30,CBT,15,0,,210.0,120.0,8,7.0,0.0,0.0,0,8
31,Couns,15,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
32,CBT,16,0,,210.0,135.0,9,8.0,0.0,0.0,0,8
33,Couns,16,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
34,CBT,17,0,,210.0,135.0,9,8.0,0.0,0.0,0,8
35,Couns,17,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
36,CBT,18,0,,210.0,135.0,9,8.0,0.0,0.0,0,8
37,Couns,18,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
38,CBT,19,0,,240.0,150.0,10,9.0,0.0,0.0,0,8
39,Couns,19,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
40,CBT,20,0,,240.0,150.0,10,9.0,0.0,0.0,0,8
41,Couns,20,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
42,CBT,21,0,,270.0,165.0,11,10.0,0.0,0.0,0,8
43,Couns,21,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
44,CBT,22,0,,270.0,165.0,11,10.0,0.0,0.0,0,8
45,Couns,22,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
46,CBT,23,0,,300.0,180.0,12,11.0,0.0,0.0,0,8
47,Couns,23,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
48,CBT,24,0,,300.0,180.0,12,11.0,0.0,0.0,0,8
49,Couns,24,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
50,CBT,25,0,,300.0,180.0,12,11.0,0.0,0.0,0,8
51,Couns,25,0,,0.0,0.0,0,0.0,0.0,0.0,-1,8
52,CBT,26,0,,330.0,195.0,13,12.0,0.0,0.0,0,8
53,Couns,26,0,,0.0,0.0,0,0.0,0.0,0.0,-1,8
54,CBT,27,0,,360.0,210.0,14,13.0,0.0,0.0,0,8
55,Couns,27,0,,0.0,0.0,0,0.0,0.0,0.0,-1,8
56,CBT,28,0,,390.0,225.0,15,14.0,0.0,0.0,0,8
57,Couns,28,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
58,CBT,29,0,,420.0,240.0,16,14.0,0.0,0.0,0,8
59,Couns,29,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
60,CBT,30,0,,420.0,240.0,16,14.0,0.0,0.0,0,8
61,Couns,30,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
62,CBT,31,0,,420.0,240.0,16,14.0,0.0,0.0,0,8
63,Couns,31,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
64,CBT,32,0,,420.0,240.0,16,14.0,0.0,0.0,0,8
65,Couns,32,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
66,CBT,33,0,,420.0,240.0,16,14.0,0.0,0.0,0,8
67,Couns,33,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
68,CBT,34,0,,450.0,255.0,17,15.0,0.0,0.0,0,8
69,Couns,34,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
70,CBT,35,0,,510.0,285.0,19,17.0,0.0,0.0,0,8
71,Couns,35,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
72,CBT,36,0,,510.0,285.0,19,17.0,0.0,0.0,0,8
73,Couns,36,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
74,CBT,37,0,,570.0,315.0,21,19.0,0.0,0.0,0,8
75,Couns,37,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
76,CBT,38,0,,600.0,330.0,22,20.0,0.0,0.0,0,8
77,Couns,38,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
78,CBT,39,0,,600.0,330.0,22,20.0,0.0,0.0,0,8
79,Couns,39,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
80,CBT,40,0,,600.0,330.0,22,20.0,0.0,0.0,0,8
81,Couns,40,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
82,CBT,41,0,,600.0,330.0,22,20.0,0.0,0.0,0,8
83,Couns,41,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
84,CBT,42,0,,600.0,330.0,22,20.0,0.0,0.0,0,8
85,Couns,42,0,,0.0,0.0,0,0.0,0.0,0.0,-3,8
86,CBT,43,0,,630.0,345.0,23,21.0,0.0,0.0,0,8
87,Couns,43,0,,0.0,0.0,0,0.0,0.0,0.0,-4,8
88,CBT,44,0,,660.0,360.0,24,21.0,0.0,0.0,0,8
89,Couns,44,0,,0.0,0.0,0,0.0,0.0,0.0,-4,8
90,CBT,45,0,,660.0,360.0,24,21.0,0.0,0.0,0,8
91,Couns,45,0,,0.0,0.0,0,0.0,0.0,0.0,-5,8
92,CBT,46,0,,690.0,375.0,25,22.0,0.0,0.0,0,8
93,Couns,46,0,,0.0,0.0,0,0.0,0.0,0.0,-5,8
94,CBT,47,0,,750.0,405.0,27,24.0,0.0,0.0,0,8
95,Couns,47,0,,0.0,0.0,0,0.0,0.0,0.0,-5,8
96,CBT,48,0,,780.0,420.0,28,24.0,0.0,0.0,0,8
97,Couns,48,0,,0.0,0.0,0,0.0,0.0,0.0,-5,8
98,CBT,49,0,,810.0,435.0,29,25.0,0.0,0.0,0,8
99,Couns,49,0,,0.0,0.0,0,0.0,0.0,0.0,-5,8
100,CBT,50,0,,810.0,435.0,29,25.0,0.0,0.0,0,8
101,Couns,50,0,,0.0,0.0,0,0.0,0.0,0.0,-5,8
102,CBT,51,0,,840.0,450.0,30,26.0,0.0,0.0,0,8
103,Couns,51,0,,0.0,0.0,0,0.0,0.0,0.0,-5,8
0,CBT,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
1,Couns,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
2,CBT,1,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
3,Couns,1,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
4,CBT,2,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
5,Couns,2,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
6,CBT,3,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
7,Couns,3,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
8,CBT,4,0,,30.0,15.0,1,1.0,0.0,0.0,0,9
9,Couns,4,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
10,CBT,5,0,,60.0,30.0,2,2.0,0.0,0.0,0,9
11,Couns,5,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
12,CBT,6,0,,60.0,30.0,2,2.0,0.0,0.0,0,9
13,Couns,6,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
14,CBT,7,0,,90.0,45.0,3,3.0,0.0,0.0,0,9
15,Couns,7,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
16,CBT,8,0,,90.0,45.0,3,3.0,0.0,0.0,0,9
17,Couns,8,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
18,CBT,9,0,,120.0,60.0,4,3.0,0.0,0.0,0,9
19,Couns,9,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
20,CBT,10,0,,120.0,60.0,4,3.0,0.0,0.0,0,9
21,Couns,10,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
22,CBT,11,0,,150.0,75.0,5,3.0,0.0,0.0,1,9
23,Couns,11,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
24,CBT,12,0,,180.0,90.0,6,4.0,0.0,0.0,1,9
25,Couns,12,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
26,CBT,13,0,,180.0,90.0,6,4.0,0.0,0.0,1,9
27,Couns,13,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
28,CBT,14,0,,180.0,90.0,6,4.0,0.0,0.0,1,9
29,Couns,14,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
30,CBT,15,0,,180.0,90.0,6,4.0,0.0,0.0,1,9
31,Couns,15,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
32,CBT,16,0,,180.0,90.0,6,4.0,0.0,0.0,1,9
33,Couns,16,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
34,CBT,17,0,,180.0,90.0,6,4.0,0.0,0.0,1,9
35,Couns,17,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
36,CBT,18,0,,210.0,105.0,7,5.0,0.0,0.0,1,9
37,Couns,18,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
38,CBT,19,0,,240.0,120.0,8,6.0,0.0,0.0,1,9
39,Couns,19,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
40,CBT,20,0,,240.0,120.0,8,6.0,0.0,0.0,1,9
41,Couns,20,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
42,CBT,21,0,,300.0,150.0,10,7.0,0.0,0.0,1,9
43,Couns,21,0,,0.0,0.0,0,0.0,0.0,0.0,-1,9
44,CBT,22,0,,360.0,180.0,12,9.0,0.0,0.0,1,9
45,Couns,22,0,,0.0,0.0,0,0.0,0.0,0.0,-1,9
46,CBT,23,0,,390.0,195.0,13,9.0,0.0,0.0,2,9
47,Couns,23,0,,0.0,0.0,0,0.0,0.0,0.0,-1,9
48,CBT,24,0,,390.0,195.0,13,9.0,0.0,0.0,2,9
49,Couns,24,0,,0.0,0.0,0,0.0,0.0,0.0,-1,9
50,CBT,25,0,,390.0,195.0,13,9.0,0.0,0.0,2,9
51,Couns,25,0,,0.0,0.0,0,0.0,0.0,0.0,-1,9
52,CBT,26,0,,420.0,210.0,14,10.0,0.0,0.0,2,9
53,Couns,26,0,,0.0,0.0,0,0.0,0.0,0.0,-1,9
54,CBT,27,0,,420.0,210.0,14,10.0,0.0,0.0,2,9
55,Couns,27,0,,0.0,0.0,0,0.0,0.0,0.0,-1,9
56,CBT,28,0,,450.0,225.0,15,11.0,0.0,0.0,2,9
57,Couns,28,0,,0.0,0.0,0,0.0,0.0,0.0,-1,9
58,CBT,29,0,,450.0,225.0,15,11.0,0.0,0.0,2,9
59,Couns,29,0,,0.0,0.0,0,0.0,0.0,0.0,-1,9
60,CBT,30,0,,480.0,240.0,16,12.0,0.0,0.0,2,9
61,Couns,30,0,,0.0,0.0,0,0.0,0.0,0.0,-1,9
62,CBT,31,0,,480.0,240.0,16,12.0,0.0,0.0,2,9
63,Couns,31,0,,0.0,0.0,0,0.0,0.0,0.0,-1,9
64,CBT,32,0,,480.0,240.0,16,12.0,0.0,0.0,2,9
65,Couns,32,0,,0.0,0.0,0,0.0,0.0,0.0,-1,9
66,CBT,33,0,,510.0,255.0,17,13.0,0.0,0.0,2,9
67,Couns,33,0,,0.0,0.0,0,0.0,0.0,0.0,-1,9
68,CBT,34,0,,510.0,255.0,17,13.0,0.0,0.0,2,9
69,Couns,34,0,,0.0,0.0,0,0.0,0.0,0.0,-2,9
70,CBT,35,0,,540.0,270.0,18,14.0,0.0,0.0,2,9
71,Couns,35,0,,0.0,0.0,0,0.0,0.0,0.0,-2,9
72,CBT,36,0,,570.0,285.0,19,15.0,0.0,0.0,2,9
73,Couns,36,0,,0.0,0.0,0,0.0,0.0,0.0,-2,9
74,CBT,37,0,,570.0,285.0,19,15.0,0.0,0.0,2,9
75,Couns,37,0,,0.0,0.0,0,0.0,0.0,0.0,-3,9
76,CBT,38,0,,570.0,285.0,19,15.0,0.0,0.0,2,9
77,Couns,38,0,,0.0,0.0,0,0.0,0.0,0.0,-3,9
78,CBT,39,0,,600.0,300.0,20,16.0,0.0,0.0,2,9
79,Couns,39,0,,0.0,0.0,0,0.0,0.0,0.0,-3,9
80,CBT,40,0,,600.0,300.0,20,16.0,0.0,0.0,2,9
81,Couns,40,0,,0.0,0.0,0,0.0,0.0,0.0,-3,9
82,CBT,41,0,,600.0,300.0,20,16.0,0.0,0.0,2,9
83,Couns,41,0,,0.0,0.0,0,0.0,0.0,0.0,-3,9
84,CBT,42,0,,600.0,300.0,20,16.0,0.0,0.0,2,9
85,Couns,42,0,,0.0,0.0,0,0.0,0.0,0.0,-3,9
86,CBT,43,0,,660.0,330.0,22,17.0,0.0,0.0,2,9
87,Couns,43,0,,0.0,0.0,0,0.0,0.0,0.0,-3,9
88,CBT,44,0,,660.0,330.0,22,17.0,0.0,0.0,2,9
89,Couns,44,0,,0.0,0.0,0,0.0,0.0,0.0,-3,9
90,CBT,45,0,,690.0,345.0,23,17.0,0.0,0.0,2,9
91,Couns,45,0,,0.0,0.0,0,0.0,0.0,0.0,-3,9
92,CBT,46,0,,720.0,360.0,24,17.0,0.0,0.0,2,9
93,Couns,46,0,,0.0,0.0,0,0.0,0.0,0.0,-4,9
94,CBT,47,0,,780.0,390.0,26,18.0,0.0,0.0,3,9
95,Couns,47,0,,0.0,0.0,0,0.0,0.0,0.0,-4,9
96,CBT,48,0,,780.0,390.0,26,18.0,0.0,0.0,3,9
97,Couns,48,0,,0.0,0.0,0,0.0,0.0,0.0,-5,9
98,CBT,49,0,,810.0,405.0,27,18.0,0.0,0.0,3,9
99,Couns,49,0,,0.0,0.0,0,0.0,0.0,0.0,-5,9
100,CBT,50,0,,810.0,405.0,27,18.0,0.0,0.0,3,9
101,Couns,50,0,,0.0,0.0,0,0.0,0.0,0.0,-6,9
102,CBT,51,0,,810.0,405.0,27,18.0,0.0,0.0,3,9
103,Couns,51,0,,0.0,0.0,0,0.0,0.0,0.0,-6,9
