,Caseload ID,Caseload Level,Run Number,Week Number
4122,cbt_0,25,2,33
4123,cbt_1,25,2,33
4124,cbt_2,21,2,33
4125,cbt_3,23,2,33
4126,cbt_4,24,2,33
4127,cbt_5,21,2,33
4128,cbt_6,21,2,33
4129,cbt_7,25,2,33
4130,cbt_8,24,2,33
4131,cbt_9,24,2,33
4132,cbt_10,23,2,33
4133,cbt_11,24,2,33
4134,cbt_12,25,2,33
4135,cbt_13,25,2,33
4136,couns_0,12,2,33
4137,couns_1,19,2,33
4138,couns_2,13,2,33
4139,couns_3,16,2,33
4140,pwp_0,41,2,34
4141,pwp_1,45,2,34
4142,pwp_2,37,2,34
4143,pwp_3,17,2,34
4144,pwp_4,48,2,34
4145,pwp_5,49,2,34
4146,pwp_6,20,2,34
4147,pwp_7,14,2,34
4148,pwp_8,45,2,34
4149,pwp_9,45,2,34
4150,pwp_10,30,2,34
4151,pwp_11,41,2,34
4152,cbt_0,25,2,34
4153,cbt_1,25,2,34
4154,cbt_2,21,2,34
4155,cbt_3,23,2,34
4156,cbt_4,23,2,34
4157,cbt_5,21,2,34
4158,cbt_6,21,2,34
4159,cbt_7,25,2,34
4160,cbt_8,24,2,34
4161,cbt_9,24,2,34
4162,cbt_10,23,2,34
4163,cbt_11,24,2,34
4164,cbt_12,25,2,34
4165,cbt_13,25,2,34
4166,couns_0,12,2,34
4167,couns_1,18,2,34
4168,couns_2,13,2,34
4169,couns_3,15,2,34
4170,pwp_0,40,2,35
4171,pwp_1,50,2,35
4172,pwp_2,37,2,35
4173,pwp_3,16,2,35
4174,pwp_4,48,2,35
4175,pwp_5,47,2,35
4176,pwp_6,19,2,35
4177,pwp_7,12,2,35
4178,pwp_8,42,2,35
4179,pwp_9,47,2,35
4180,pwp_10,30,2,35
4181,pwp_11,41,2,35
4182,cbt_0,25,2,35
4183,cbt_1,25,2,35
4184,cbt_2,21,2,35
4185,cbt_3,23,2,35
4186,cbt_4,23,2,35
4187,cbt_5,21,2,35
4188,cbt_6,21,2,35
4189,cbt_7,25,2,35
4190,cbt_8,24,2,35
4191,cbt_9,25,2,35
4192,cbt_10,23,2,35
4193,cbt_11,24,2,35
4194,cbt_12,25,2,35
4195,cbt_13,25,2,35
4196,couns_0,14,2,35
4197,couns_1,19,2,35
4198,couns_2,12,2,35
4199,couns_3,15,2,35
4200,pwp_0,36,2,36
4201,pwp_1,50,2,36
4202,pwp_2,36,2,36
4203,pwp_3,16,2,36
4204,pwp_4,49,2,36
4205,pwp_5,44,2,36
4206,pwp_6,19,2,36
4207,pwp_7,12,2,36
4208,pwp_8,41,2,36
4209,pwp_9,45,2,36
4210,pwp_10,30,2,36
4211,pwp_11,41,2,36
4212,cbt_0,25,2,36
4213,cbt_1,25,2,36
4214,cbt_2,21,2,36
4215,cbt_3,23,2,36
4216,cbt_4,23,2,36
4217,cbt_5,21,2,36
4218,cbt_6,21,2,36
4219,cbt_7,25,2,36
4220,cbt_8,24,2,36
4221,cbt_9,25,2,36
4222,cbt_10,23,2,36
4223,cbt_11,24,2,36
4224,cbt_12,25,2,36
4225,cbt_13,25,2,36
4226,couns_0,14,2,36
4227,couns_1,20,2,36
4228,couns_2,12,2,36
4229,couns_3,15,2,36
4230,pwp_0,36,2,37
4231,pwp_1,49,2,37
4232,pwp_2,36,2,37
4233,pwp_3,15,2,37
4234,pwp_4,49,2,37
4235,pwp_5,41,2,37
4236,pwp_6,17,2,37
4237,pwp_7,15,2,37
4238,pwp_8,40,2,37
4239,pwp_9,45,2,37
4240,pwp_10,31,2,37
4241,pwp_11,40,2,37
4242,cbt_0,25,2,37
4243,cbt_1,25,2,37
4244,cbt_2,21,2,37
4245,cbt_3,23,2,37
4246,cbt_4,23,2,37
4247,cbt_5,21,2,37
4248,cbt_6,21,2,37
4249,cbt_7,25,2,37
4250,cbt_8,24,2,37
4251,cbt_9,25,2,37
4252,cbt_10,23,2,37
4253,cbt_11,24,2,37
4254,cbt_12,25,2,37
4255,cbt_13,25,2,37
4256,couns_0,15,2,37
4257,couns_1,20,2,37
4258,couns_2,11,2,37
4259,couns_3,15,2,37
4260,pwp_0,36,2,38
4261,pwp_1,48,2,38
4262,pwp_2,37,2,38
4263,pwp_3,15,2,38
4264,pwp_4,48,2,38
4265,pwp_5,41,2,38
4266,pwp_6,17,2,38
4267,pwp_7,14,2,38
4268,pwp_8,40,2,38
4269,pwp_9,44,2,38
4270,pwp_10,30,2,38
4271,pwp_11,39,2,38
4272,cbt_0,24,2,38
4273,cbt_1,25,2,38
4274,cbt_2,20,2,38
4275,cbt_3,23,2,38
4276,cbt_4,23,2,38
4277,cbt_5,21,2,38
4278,cbt_6,22,2,38
4279,cbt_7,25,2,38
4280,cbt_8,24,2,38
4281,cbt_9,25,2,38
4282,cbt_10,24,2,38
4283,cbt_11,24,2,38
4284,cbt_12,25,2,38
4285,cbt_13,25,2,38
4286,couns_0,15,2,38
4287,couns_1,21,2,38
4288,couns_2,11,2,38
4289,couns_3,15,2,38
4290,pwp_0,35,2,39
4291,pwp_1,50,2,39
4292,pwp_2,38,2,39
4293,pwp_3,16,2,39
4294,pwp_4,48,2,39
4295,pwp_5,41,2,39
4296,pwp_6,16,2,39
4297,pwp_7,13,2,39
4298,pwp_8,40,2,39
4299,pwp_9,42,2,39
4300,pwp_10,30,2,39
4301,pwp_11,38,2,39
4302,cbt_0,24,2,39
4303,cbt_1,25,2,39
4304,cbt_2,20,2,39
4305,cbt_3,22,2,39
4306,cbt_4,23,2,39
4307,cbt_5,21,2,39
4308,cbt_6,22,2,39
4309,cbt_7,25,2,39
4310,cbt_8,24,2,39
4311,cbt_9,25,2,39
4312,cbt_10,24,2,39
4313,cbt_11,24,2,39
4314,cbt_12,25,2,39
4315,cbt_13,25,2,39
4316,couns_0,15,2,39
4317,couns_1,21,2,39
4318,couns_2,12,2,39
4319,couns_3,14,2,39
4320,pwp_0,34,2,40
4321,pwp_1,50,2,40
4322,pwp_2,36,2,40
4323,pwp_3,16,2,40
4324,pwp_4,45,2,40
4325,pwp_5,39,2,40
4326,pwp_6,15,2,40
4327,pwp_7,16,2,40
4328,pwp_8,40,2,40
4329,pwp_9,42,2,40
4330,pwp_10,30,2,40
4331,pwp_11,40,2,40
4332,cbt_0,24,2,40
4333,cbt_1,25,2,40
4334,cbt_2,20,2,40
4335,cbt_3,22,2,40
4336,cbt_4,24,2,40
4337,cbt_5,21,2,40
4338,cbt_6,22,2,40
4339,cbt_7,25,2,40
4340,cbt_8,24,2,40
4341,cbt_9,25,2,40
4342,cbt_10,24,2,40
4343,cbt_11,24,2,40
4344,cbt_12,25,2,40
4345,cbt_13,25,2,40
4346,couns_0,17,2,40
4347,couns_1,21,2,40
4348,couns_2,13,2,40
4349,couns_3,12,2,40
4350,pwp_0,33,2,41
4351,pwp_1,49,2,41
4352,pwp_2,35,2,41
4353,pwp_3,17,2,41
4354,pwp_4,45,2,41
4355,pwp_5,36,2,41
4356,pwp_6,12,2,41
4357,pwp_7,22,2,41
4358,pwp_8,39,2,41
4359,pwp_9,42,2,41
4360,pwp_10,34,2,41
4361,pwp_11,40,2,41
4362,cbt_0,24,2,41
4363,cbt_1,25,2,41
4364,cbt_2,20,2,41
4365,cbt_3,22,2,41
4366,cbt_4,24,2,41
4367,cbt_5,21,2,41
4368,cbt_6,22,2,41
4369,cbt_7,25,2,41
4370,cbt_8,24,2,41
4371,cbt_9,24,2,41
4372,cbt_10,24,2,41
4373,cbt_11,24,2,41
4374,cbt_12,25,2,41
4375,cbt_13,25,2,41
4376,couns_0,18,2,41
4377,couns_1,21,2,41
4378,couns_2,12,2,41
4379,couns_3,10,2,41
4380,pwp_0,32,2,42
4381,pwp_1,50,2,42
4382,pwp_2,36,2,42
4383,pwp_3,20,2,42
4384,pwp_4,49,2,42
4385,pwp_5,34,2,42
4386,pwp_6,12,2,42
4387,pwp_7,22,2,42
4388,pwp_8,37,2,42
4389,pwp_9,41,2,42
4390,pwp_10,39,2,42
4391,pwp_11,40,2,42
4392,cbt_0,24,2,42
4393,cbt_1,25,2,42
4394,cbt_2,20,2,42
4395,cbt_3,22,2,42
4396,cbt_4,23,2,42
4397,cbt_5,21,2,42
4398,cbt_6,22,2,42
4399,cbt_7,25,2,42
4400,cbt_8,24,2,42
4401,cbt_9,23,2,42
4402,cbt_10,25,2,42
4403,cbt_11,24,2,42
4404,cbt_12,25,2,42
4405,cbt_13,25,2,42
4406,couns_0,20,2,42
4407,couns_1,23,2,42
4408,couns_2,11,2,42
4409,couns_3,10,2,42
4410,pwp_0,31,2,43
4411,pwp_1,49,2,43
4412,pwp_2,35,2,43
4413,pwp_3,25,2,43
4414,pwp_4,47,2,43
4415,pwp_5,34,2,43
4416,pwp_6,12,2,43
4417,pwp_7,19,2,43
4418,pwp_8,37,2,43
4419,pwp_9,41,2,43
4420,pwp_10,39,2,43
4421,pwp_11,42,2,43
4422,cbt_0,24,2,43
4423,cbt_1,25,2,43
4424,cbt_2,20,2,43
4425,cbt_3,22,2,43
4426,cbt_4,23,2,43
4427,cbt_5,21,2,43
4428,cbt_6,22,2,43
4429,cbt_7,25,2,43
4430,cbt_8,24,2,43
4431,cbt_9,23,2,43
4432,cbt_10,25,2,43
4433,cbt_11,23,2,43
4434,cbt_12,25,2,43
4435,cbt_13,25,2,43
4436,couns_0,21,2,43
4437,couns_1,23,2,43
4438,couns_2,11,2,43
4439,couns_3,9,2,43
4440,pwp_0,27,2,44
4441,pwp_1,47,2,44
4442,pwp_2,39,2,44
4443,pwp_3,25,2,44
4444,pwp_4,45,2,44
4445,pwp_5,32,2,44
4446,pwp_6,12,2,44
4447,pwp_7,20,2,44
4448,pwp_8,36,2,44
4449,pwp_9,41,2,44
4450,pwp_10,41,2,44
4451,pwp_11,47,2,44
4452,cbt_0,24,2,44
4453,cbt_1,25,2,44
4454,cbt_2,20,2,44
4455,cbt_3,22,2,44
4456,cbt_4,24,2,44
4457,cbt_5,21,2,44
4458,cbt_6,22,2,44
4459,cbt_7,25,2,44
4460,cbt_8,24,2,44
4461,cbt_9,23,2,44
4462,cbt_10,25,2,44
4463,cbt_11,23,2,44
4464,cbt_12,25,2,44
4465,cbt_13,25,2,44
4466,couns_0,19,2,44
4467,couns_1,23,2,44
4468,couns_2,11,2,44
4469,couns_3,9,2,44
4470,pwp_0,30,2,45
4471,pwp_1,45,2,45
4472,pwp_2,41,2,45
4473,pwp_3,25,2,45
4474,pwp_4,44,2,45
4475,pwp_5,32,2,45
4476,pwp_6,12,2,45
4477,pwp_7,17,2,45
4478,pwp_8,34,2,45
4479,pwp_9,49,2,45
4480,pwp_10,40,2,45
4481,pwp_11,45,2,45
4482,cbt_0,24,2,45
4483,cbt_1,25,2,45
4484,cbt_2,20,2,45
4485,cbt_3,22,2,45
4486,cbt_4,24,2,45
4487,cbt_5,21,2,45
4488,cbt_6,22,2,45
4489,cbt_7,25,2,45
4490,cbt_8,24,2,45
4491,cbt_9,23,2,45
4492,cbt_10,25,2,45
4493,cbt_11,23,2,45
4494,cbt_12,25,2,45
4495,cbt_13,25,2,45
4496,couns_0,19,2,45
4497,couns_1,23,2,45
4498,couns_2,11,2,45
4499,couns_3,9,2,45
4500,pwp_0,36,2,46
4501,pwp_1,50,2,46
4502,pwp_2,42,2,46
4503,pwp_3,23,2,46
4504,pwp_4,45,2,46
4505,pwp_5,31,2,46
4506,pwp_6,12,2,46
4507,pwp_7,18,2,46
4508,pwp_8,35,2,46
4509,pwp_9,47,2,46
4510,pwp_10,41,2,46
4511,pwp_11,43,2,46
4512,cbt_0,24,2,46
4513,cbt_1,25,2,46
4514,cbt_2,20,2,46
4515,cbt_3,22,2,46
4516,cbt_4,24,2,46
4517,cbt_5,20,2,46
4518,cbt_6,21,2,46
4519,cbt_7,25,2,46
4520,cbt_8,24,2,46
4521,cbt_9,23,2,46
4522,cbt_10,24,2,46
4523,cbt_11,23,2,46
4524,cbt_12,25,2,46
4525,cbt_13,25,2,46
4526,couns_0,19,2,46
4527,couns_1,24,2,46
4528,couns_2,10,2,46
4529,couns_3,10,2,46
4530,pwp_0,41,2,47
4531,pwp_1,49,2,47
4532,pwp_2,43,2,47
4533,pwp_3,21,2,47
4534,pwp_4,43,2,47
4535,pwp_5,30,2,47
4536,pwp_6,11,2,47
4537,pwp_7,17,2,47
4538,pwp_8,34,2,47
4539,pwp_9,50,2,47
4540,pwp_10,43,2,47
4541,pwp_11,43,2,47
4542,cbt_0,24,2,47
4543,cbt_1,25,2,47
4544,cbt_2,21,2,47
4545,cbt_3,22,2,47
4546,cbt_4,23,2,47
4547,cbt_5,20,2,47
4548,cbt_6,21,2,47
4549,cbt_7,25,2,47
4550,cbt_8,24,2,47
4551,cbt_9,22,2,47
4552,cbt_10,25,2,47
4553,cbt_11,23,2,47
4554,cbt_12,25,2,47
4555,cbt_13,25,2,47
4556,couns_0,18,2,47
4557,couns_1,24,2,47
4558,couns_2,10,2,47
4559,couns_3,10,2,47
4560,pwp_0,39,2,48
4561,pwp_1,48,2,48
4562,pwp_2,42,2,48
4563,pwp_3,21,2,48
4564,pwp_4,42,2,48
4565,pwp_5,30,2,48
4566,pwp_6,10,2,48
4567,pwp_7,17,2,48
4568,pwp_8,36,2,48
4569,pwp_9,50,2,48
4570,pwp_10,44,2,48
4571,pwp_11,42,2,48
4572,cbt_0,24,2,48
4573,cbt_1,25,2,48
4574,cbt_2,22,2,48
4575,cbt_3,22,2,48
4576,cbt_4,23,2,48
4577,cbt_5,20,2,48
4578,cbt_6,21,2,48
4579,cbt_7,25,2,48
4580,cbt_8,24,2,48
4581,cbt_9,22,2,48
4582,cbt_10,25,2,48
4583,cbt_11,23,2,48
4584,cbt_12,25,2,48
4585,cbt_13,25,2,48
4586,couns_0,18,2,48
4587,couns_1,24,2,48
4588,couns_2,10,2,48
4589,couns_3,10,2,48
4590,pwp_0,43,2,49
4591,pwp_1,46,2,49
4592,pwp_2,46,2,49
4593,pwp_3,21,2,49
4594,pwp_4,44,2,49
4595,pwp_5,29,2,49
4596,pwp_6,10,2,49
4597,pwp_7,18,2,49
4598,pwp_8,40,2,49
4599,pwp_9,50,2,49
4600,pwp_10,44,2,49
4601,pwp_11,39,2,49
4602,cbt_0,24,2,49
4603,cbt_1,25,2,49
4604,cbt_2,23,2,49
4605,cbt_3,22,2,49
4606,cbt_4,24,2,49
4607,cbt_5,20,2,49
4608,cbt_6,21,2,49
4609,cbt_7,25,2,49
4610,cbt_8,23,2,49
4611,cbt_9,23,2,49
4612,cbt_10,25,2,49
4613,cbt_11,22,2,49
4614,cbt_12,25,2,49
4615,cbt_13,25,2,49
4616,couns_0,18,2,49
4617,couns_1,22,2,49
4618,couns_2,10,2,49
4619,couns_3,9,2,49
4620,pwp_0,47,2,50
4621,pwp_1,45,2,50
4622,pwp_2,47,2,50
4623,pwp_3,20,2,50
4624,pwp_4,44,2,50
4625,pwp_5,27,2,50
4626,pwp_6,9,2,50
4627,pwp_7,18,2,50
4628,pwp_8,42,2,50
4629,pwp_9,50,2,50
4630,pwp_10,44,2,50
4631,pwp_11,41,2,50
4632,cbt_0,23,2,50
4633,cbt_1,25,2,50
4634,cbt_2,23,2,50
4635,cbt_3,22,2,50
4636,cbt_4,23,2,50
4637,cbt_5,20,2,50
4638,cbt_6,21,2,50
4639,cbt_7,25,2,50
4640,cbt_8,23,2,50
4641,cbt_9,24,2,50
4642,cbt_10,25,2,50
4643,cbt_11,23,2,50
4644,cbt_12,25,2,50
4645,cbt_13,25,2,50
4646,couns_0,18,2,50
4647,couns_1,22,2,50
4648,couns_2,10,2,50
4649,couns_3,10,2,50
4650,pwp_0,47,2,51
4651,pwp_1,44,2,51
4652,pwp_2,48,2,51
4653,pwp_3,17,2,51
4654,pwp_4,46,2,51
4655,pwp_5,27,2,51
4656,pwp_6,6,2,51
4657,pwp_7,19,2,51
4658,pwp_8,43,2,51
4659,pwp_9,49,2,51
4660,pwp_10,44,2,51
4661,pwp_11,44,2,51
4662,cbt_0,23,2,51
4663,cbt_1,25,2,51
4664,cbt_2,23,2,51
4665,cbt_3,22,2,51
4666,cbt_4,23,2,51
4667,cbt_5,20,2,51
4668,cbt_6,21,2,51
4669,cbt_7,25,2,51
4670,cbt_8,23,2,51
4671,cbt_9,24,2,51
4672,cbt_10,25,2,51
4673,cbt_11,23,2,51
4674,cbt_12,25,2,51
4675,cbt_13,25,2,51
4676,couns_0,19,2,51
4677,couns_1,21,2,51
4678,couns_2,10,2,51
4679,couns_3,9,2,51
4680,pwp_0,50,3,0
4681,pwp_1,50,3,0
4682,pwp_2,47,3,0
4683,pwp_3,48,3,0
4684,pwp_4,48,3,0
4685,pwp_5,49,3,0
4686,pwp_6,49,3,0
4687,pwp_7,49,3,0
4688,pwp_8,49,3,0
4689,pwp_9,49,3,0
4690,pwp_10,48,3,0
4691,pwp_11,50,3,0
4692,cbt_0,25,3,0
4693,cbt_1,25,3,0
4694,cbt_2,25,3,0
4695,cbt_3,25,3,0
4696,cbt_4,25,3,0
4697,cbt_5,25,3,0
4698,cbt_6,25,3,0
4699,cbt_7,25,3,0
4700,cbt_8,25,3,0
4701,cbt_9,25,3,0
4702,cbt_10,25,3,0
4703,cbt_11,25,3,0
4704,cbt_12,24,3,0
4705,cbt_13,25,3,0
4706,couns_0,25,3,0
4707,couns_1,25,3,0
4708,couns_2,24,3,0
4709,couns_3,25,3,0
4710,pwp_0,49,3,1
4711,pwp_1,48,3,1
4712,pwp_2,47,3,1
4713,pwp_3,47,3,1
4714,pwp_4,48,3,1
4715,pwp_5,49,3,1
4716,pwp_6,48,3,1
4717,pwp_7,47,3,1
4718,pwp_8,46,3,1
4719,pwp_9,48,3,1
4720,pwp_10,48,3,1
4721,pwp_11,48,3,1
4722,cbt_0,25,3,1
4723,cbt_1,25,3,1
4724,cbt_2,24,3,1
4725,cbt_3,25,3,1
4726,cbt_4,25,3,1
4727,cbt_5,24,3,1
4728,cbt_6,25,3,1
4729,cbt_7,25,3,1
4730,cbt_8,25,3,1
4731,cbt_9,25,3,1
4732,cbt_10,25,3,1
4733,cbt_11,25,3,1
4734,cbt_12,25,3,1
4735,cbt_13,25,3,1
4736,couns_0,25,3,1
4737,couns_1,24,3,1
4738,couns_2,24,3,1
4739,couns_3,25,3,1
4740,pwp_0,48,3,2
4741,pwp_1,46,3,2
4742,pwp_2,43,3,2
4743,pwp_3,44,3,2
4744,pwp_4,47,3,2
4745,pwp_5,49,3,2
4746,pwp_6,47,3,2
4747,pwp_7,43,3,2
4748,pwp_8,46,3,2
4749,pwp_9,46,3,2
4750,pwp_10,46,3,2
4751,pwp_11,46,3,2
4752,cbt_0,25,3,2
4753,cbt_1,25,3,2
4754,cbt_2,24,3,2
4755,cbt_3,25,3,2
4756,cbt_4,25,3,2
4757,cbt_5,25,3,2
4758,cbt_6,25,3,2
4759,cbt_7,25,3,2
4760,cbt_8,25,3,2
4761,cbt_9,25,3,2
4762,cbt_10,25,3,2
4763,cbt_11,25,3,2
4764,cbt_12,25,3,2
4765,cbt_13,25,3,2
4766,couns_0,25,3,2
4767,couns_1,23,3,2
4768,couns_2,24,3,2
4769,couns_3,25,3,2
4770,pwp_0,47,3,3
4771,pwp_1,45,3,3
4772,pwp_2,44,3,3
4773,pwp_3,42,3,3
4774,pwp_4,45,3,3
4775,pwp_5,47,3,3
4776,pwp_6,46,3,3
4777,pwp_7,40,3,3
4778,pwp_8,46,3,3
4779,pwp_9,45,3,3
4780,pwp_10,44,3,3
4781,pwp_11,43,3,3
4782,cbt_0,25,3,3
4783,cbt_1,25,3,3
4784,cbt_2,24,3,3
4785,cbt_3,25,3,3
4786,cbt_4,25,3,3
4787,cbt_5,25,3,3
4788,cbt_6,25,3,3
4789,cbt_7,25,3,3
4790,cbt_8,24,3,3
4791,cbt_9,25,3,3
4792,cbt_10,25,3,3
4793,cbt_11,25,3,3
4794,cbt_12,25,3,3
4795,cbt_13,25,3,3
4796,couns_0,25,3,3
4797,couns_1,23,3,3
4798,couns_2,23,3,3
4799,couns_3,25,3,3
4800,pwp_0,47,3,4
4801,pwp_1,44,3,4
4802,pwp_2,43,3,4
4803,pwp_3,40,3,4
4804,pwp_4,45,3,4
4805,pwp_5,44,3,4
4806,pwp_6,44,3,4
4807,pwp_7,40,3,4
4808,pwp_8,46,3,4
4809,pwp_9,45,3,4
4810,pwp_10,42,3,4
4811,pwp_11,42,3,4
4812,cbt_0,25,3,4
4813,cbt_1,25,3,4
4814,cbt_2,24,3,4
4815,cbt_3,25,3,4
4816,cbt_4,25,3,4
4817,cbt_5,25,3,4
4818,cbt_6,25,3,4
4819,cbt_7,25,3,4
4820,cbt_8,24,3,4
4821,cbt_9,25,3,4
4822,cbt_10,25,3,4
4823,cbt_11,25,3,4
4824,cbt_12,24,3,4
4825,cbt_13,25,3,4
4826,couns_0,25,3,4
4827,couns_1,22,3,4
4828,couns_2,22,3,4
4829,couns_3,25,3,4
4830,pwp_0,47,3,5
4831,pwp_1,41,3,5
4832,pwp_2,42,3,5
4833,pwp_3,39,3,5
4834,pwp_4,45,3,5
4835,pwp_5,42,3,5
4836,pwp_6,43,3,5
4837,pwp_7,37,3,5
4838,pwp_8,45,3,5
4839,pwp_9,42,3,5
4840,pwp_10,42,3,5
4841,pwp_11,42,3,5
4842,cbt_0,25,3,5
4843,cbt_1,25,3,5
4844,cbt_2,24,3,5
4845,cbt_3,25,3,5
4846,cbt_4,25,3,5
4847,cbt_5,25,3,5
4848,cbt_6,25,3,5
4849,cbt_7,25,3,5
4850,cbt_8,24,3,5
4851,cbt_9,25,3,5
4852,cbt_10,23,3,5
4853,cbt_11,25,3,5
4854,cbt_12,24,3,5
4855,cbt_13,24,3,5
4856,couns_0,24,3,5
4857,couns_1,22,3,5
4858,couns_2,22,3,5
4859,couns_3,24,3,5
4860,pwp_0,47,3,6
4861,pwp_1,39,3,6
4862,pwp_2,41,3,6
4863,pwp_3,36,3,6
4864,pwp_4,43,3,6
4865,pwp_5,42,3,6
4866,pwp_6,42,3,6
4867,pwp_7,38,3,6
4868,pwp_8,43,3,6
4869,pwp_9,41,3,6
4870,pwp_10,39,3,6
4871,pwp_11,40,3,6
4872,cbt_0,25,3,6
4873,cbt_1,25,3,6
4874,cbt_2,24,3,6
4875,cbt_3,25,3,6
4876,cbt_4,25,3,6
4877,cbt_5,25,3,6
4878,cbt_6,25,3,6
4879,cbt_7,25,3,6
4880,cbt_8,24,3,6
4881,cbt_9,25,3,6
4882,cbt_10,23,3,6
4883,cbt_11,25,3,6
4884,cbt_12,24,3,6
4885,cbt_13,24,3,6
4886,couns_0,24,3,6
4887,couns_1,22,3,6
4888,couns_2,22,3,6
4889,couns_3,24,3,6
4890,pwp_0,47,3,7
4891,pwp_1,38,3,7
4892,pwp_2,42,3,7
4893,pwp_3,34,3,7
4894,pwp_4,43,3,7
4895,pwp_5,40,3,7
4896,pwp_6,42,3,7
4897,pwp_7,35,3,7
4898,pwp_8,43,3,7
4899,pwp_9,39,3,7
4900,pwp_10,38,3,7
4901,pwp_11,40,3,7
4902,cbt_0,25,3,7
4903,cbt_1,25,3,7
4904,cbt_2,24,3,7
4905,cbt_3,25,3,7
4906,cbt_4,25,3,7
4907,cbt_5,25,3,7
4908,cbt_6,25,3,7
4909,cbt_7,25,3,7
4910,cbt_8,24,3,7
4911,cbt_9,25,3,7
4912,cbt_10,23,3,7
4913,cbt_11,25,3,7
4914,cbt_12,24,3,7
4915,cbt_13,24,3,7
4916,couns_0,24,3,7
4917,couns_1,22,3,7
4918,couns_2,19,3,7
4919,couns_3,24,3,7
4920,pwp_0,46,3,8
4921,pwp_1,36,3,8
4922,pwp_2,41,3,8
4923,pwp_3,32,3,8
4924,pwp_4,43,3,8
4925,pwp_5,38,3,8
4926,pwp_6,40,3,8
4927,pwp_7,36,3,8
4928,pwp_8,43,3,8
4929,pwp_9,39,3,8
4930,pwp_10,37,3,8
4931,pwp_11,38,3,8
4932,cbt_0,25,3,8
4933,cbt_1,25,3,8
4934,cbt_2,24,3,8
4935,cbt_3,25,3,8
4936,cbt_4,25,3,8
4937,cbt_5,25,3,8
4938,cbt_6,25,3,8
4939,cbt_7,25,3,8
4940,cbt_8,24,3,8
4941,cbt_9,25,3,8
4942,cbt_10,23,3,8
4943,cbt_11,25,3,8
4944,cbt_12,24,3,8
4945,cbt_13,24,3,8
4946,couns_0,23,3,8
4947,couns_1,22,3,8
4948,couns_2,19,3,8
4949,couns_3,24,3,8
4950,pwp_0,45,3,9
4951,pwp_1,34,3,9
4952,pwp_2,41,3,9
4953,pwp_3,30,3,9
4954,pwp_4,42,3,9
4955,pwp_5,37,3,9
4956,pwp_6,40,3,9
4957,pwp_7,36,3,9
4958,pwp_8,39,3,9
4959,pwp_9,39,3,9
4960,pwp_10,36,3,9
4961,pwp_11,37,3,9
4962,cbt_0,25,3,9
4963,cbt_1,25,3,9
4964,cbt_2,24,3,9
4965,cbt_3,25,3,9
4966,cbt_4,25,3,9
4967,cbt_5,25,3,9
4968,cbt_6,25,3,9
4969,cbt_7,25,3,9
4970,cbt_8,24,3,9
4971,cbt_9,25,3,9
4972,cbt_10,23,3,9
4973,cbt_11,25,3,9
4974,cbt_12,24,3,9
4975,cbt_13,24,3,9
4976,couns_0,21,3,9
4977,couns_1,22,3,9
4978,couns_2,19,3,9
4979,couns_3,24,3,9
4980,pwp_0,44,3,10
4981,pwp_1,33,3,10
4982,pwp_2,40,3,10
4983,pwp_3,30,3,10
4984,pwp_4,43,3,10
4985,pwp_5,37,3,10
4986,pwp_6,39,3,10
4987,pwp_7,35,3,10
4988,pwp_8,38,3,10
4989,pwp_9,39,3,10
4990,pwp_10,34,3,10
4991,pwp_11,35,3,10
4992,cbt_0,25,3,10
4993,cbt_1,25,3,10
4994,cbt_2,24,3,10
4995,cbt_3,25,3,10
4996,cbt_4,23,3,10
4997,cbt_5,25,3,10
4998,cbt_6,25,3,10
4999,cbt_7,25,3,10
5000,cbt_8,24,3,10
5001,cbt_9,25,3,10
5002,cbt_10,24,3,10
5003,cbt_11,25,3,10
5004,cbt_12,24,3,10
5005,cbt_13,24,3,10
5006,couns_0,21,3,10
5007,couns_1,22,3,10
5008,couns_2,19,3,10
5009,couns_3,23,3,10
5010,pwp_0,44,3,11
5011,pwp_1,31,3,11
5012,pwp_2,40,3,11
5013,pwp_3,28,3,11
5014,pwp_4,42,3,11
5015,pwp_5,36,3,11
5016,pwp_6,39,3,11
5017,pwp_7,35,3,11
5018,pwp_8,36,3,11
5019,pwp_9,39,3,11
5020,pwp_10,33,3,11
5021,pwp_11,34,3,11
5022,cbt_0,25,3,11
5023,cbt_1,25,3,11
5024,cbt_2,24,3,11
5025,cbt_3,25,3,11
5026,cbt_4,23,3,11
5027,cbt_5,25,3,11
5028,cbt_6,25,3,11
5029,cbt_7,25,3,11
5030,cbt_8,24,3,11
5031,cbt_9,25,3,11
5032,cbt_10,24,3,11
5033,cbt_11,24,3,11
5034,cbt_12,24,3,11
5035,cbt_13,24,3,11
5036,couns_0,20,3,11
5037,couns_1,22,3,11
5038,couns_2,19,3,11
5039,couns_3,23,3,11
5040,pwp_0,43,3,12
5041,pwp_1,30,3,12
5042,pwp_2,40,3,12
5043,pwp_3,25,3,12
5044,pwp_4,43,3,12
5045,pwp_5,36,3,12
5046,pwp_6,39,3,12
5047,pwp_7,35,3,12
5048,pwp_8,35,3,12
5049,pwp_9,37,3,12
5050,pwp_10,33,3,12
5051,pwp_11,34,3,12
5052,cbt_0,25,3,12
5053,cbt_1,25,3,12
5054,cbt_2,24,3,12
5055,cbt_3,25,3,12
5056,cbt_4,23,3,12
5057,cbt_5,25,3,12
5058,cbt_6,25,3,12
5059,cbt_7,25,3,12
5060,cbt_8,24,3,12
